index,count,hate_speech,offensive_language,neither,class,tweet
22780,3,0,3,0,1,"Mtu mwambie hizi nigggas Ima weka fuckin wao majembe, mimi ninaweka rockin maonyesho haya"
22781,3,0,0,3,2,Mtu aseme hizi pussy niggas nimepata em
22782,3,1,2,0,1,Mtu kuwaambia hizi pussy niggas nimepata em nimepata em
22783,3,0,3,0,1,"Mtu akimtupa huyu bunda Dasani au kitu kingine, gurl ni # KIUA"
22784,3,0,3,0,1,"Mtu katika kaya yangu anataka kufa. Ninafurahi kufurahiya Oreos kadhaa, lakini mtu aliacha MMOJA TU. CHUCHA MMOJA 'OREO. & # 128545; & # 128548; & # 128544; & # 128298; & # 128299;"
22785,3,0,3,0,1,Mtu bwege nipige ziwa ukiniona kwenye FB kesho. Ninashuku marafiki wangu wa msingi wa GOP watakuwa juu ya hii.
22786,3,0,2,1,1,Mtu alikuja & amp; aliniambia kuwa nimevuta majembe leo. Nilikuwa nimekasirishwa kwa sababu hiyo ni uwongo sana ambao ni wa kusikitisha.
22787,3,0,3,0,1,Mtu anakuja kuchukua brownies hizi kutoka kwangu kabla sijala sufuria nzima!
22788,3,0,3,0,1,Mtu anahitaji kupata ukungu huu wa Nike unaochosha kutoka kwenye hatua.
22789,3,1,0,2,2,Mtu naomba uniletee wavuvi wa samaki wa Dhahabu
22790,3,0,2,1,1,Mtu labda alimwambia 6 Mungu alikuwa takataka.
22791,3,1,2,0,1,"Mtu anapaswa kuelezea kwa Blake griffin kuwa takataka ya kuongea kwa kamba ya 3 inayopingana haifai, hata kati ya vibano."
22792,3,0,3,0,1,Mtu funga maharage haya tafadhali.
22793,4,0,4,0,1,Mtu mwambie @ RSherman_25 hofu zake ni sehemu ya sare. Ningependa kuvuta nywele zako pia. Kwanini wewe ni takataka unazungumza? Kata almaria yako ya Doodoo.
22794,3,0,3,0,1,"Mtu ananiambia vinywaji viko wapi. Ambapo viunga huko. Unatamba usiku wa kwanza, tukutane nyuma. #mchezo"
22795,3,0,2,1,1,Mtu anaambia familia ya kifalme ibaki nyumbani hapo takataka & # 128553;
22796,3,0,2,1,1,Mtu mwambie huyu bwege kwa stfu
22797,3,2,1,0,0,Mtu mwambie jembe hili awashe mfalme wa simba
22798,3,1,2,0,1,Mtu fulani alimwambia Iggy Azalea yeye alinuka kama mtoto sababu mtoto huyu bado alikasirika sio hata kirefu
22799,3,0,1,2,2,"Mama wa mtu aliniita ""mzuri, bonge, njano thang"" jana usiku ... ego yangu iliinuliwa kwa muda na @binniemouse alikuwa anakufa lol"
22800,3,1,2,0,1,Kitu cha kuchekesha hapa? RT @Peachpapayya: & # 128514; & # 128514; & # 128514; RT @MidCityAce: Dhibiti msisimko wako bwana ... & # 8220; @ 11wdNICK: Lets gooooo Teena bitch !!! & # 8221;
22801,3,0,3,0,1,Kitu kama mkamilifu hata angalia kitoto changu cha horoscope
22803,3,0,3,0,1,Wakati mwingine natamani nisingekuwa na rangi
22804,3,2,1,0,0,Wakati mwingine ninajisikia kuwa mzuri kwa kila mtu basi niko kama subiri nyinyi nyote mko sawa soooo
22805,3,1,2,0,1,Wakati mwingine mimi nataka tu mtu atumie kwa siku ya kupendeza
22807,3,0,3,0,1,"Wakati mwingine mimi huamka kwenye dari, sakafu, nje, karibu na takataka, kwa mama yako, huko Hollywood mahali pengine, kwa mshirika mahali pengine"
22808,3,0,3,0,1,"Wakati mwingine ninatamani ningekuwa na nyani kipenzi mzuri, lakini basi nakumbuka labda ingejisaidia haja kubwa kila mahali, ikinipiga na kuharibu nyumba yangu."
22809,3,0,3,0,1,Wakati mwingine bitch inahitaji kujitahidi kufika kule anakoenda RT @odotkay: @viaNAWF wakati mwingine. Shit zingine tu $ 30 za ziada.
22810,3,0,3,0,1,Wakati mwingine wanawake wanamtapeli kaka aliyepunguka. Naapa nataka tu kupiga kick katika ovari.
22811,3,0,3,0,1,"Wakati mwingine ppl kukaa ndoa kwa sababu ni rahisi. Wakati wewe kila wakati bitch & amp; kulalamika & amp; lala katika vyumba tofauti, ni wakati wa kutathmini upya."
22812,3,0,3,0,1,Wakati mwingine unapaswa kubisha nicca nje ya #IJS #FreeCB
22813,3,0,3,0,1,Wakati mwingine hutaki kutomba kitoto lakini kichwa chake ni nzuri sana unamaliza kutumbua
22814,3,0,3,0,1,Wakati mwingine lazima uzuie kitita kwa sababu wanasumbua
22815,3,1,2,0,1,Wakati mwingine unastahili kukaa kwa wastani wa kitoto mdogo wa utu mzuri ili tu kujizuia kutokana na kudanganywa
22816,3,0,3,0,1,"Wakati mwingine, hata mimi nilipaswa kuwaambia majembe haya wakue smh"
22817,3,0,3,0,1,Mtoto wa kitoto
22818,3,0,3,0,1,Mtoto wa kitoto #ngurumo
22819,3,0,3,0,1,Mwana wa kitoto siwezi kusubiri hadi baseball irudi. #MarekaniWakati wa Zamani
22820,3,0,3,0,1,Mwana wa kitoto ...
22821,3,0,0,3,2,Mwana mbona mama yetu wa barua ni ghetto & # 128529;
22822,3,0,3,0,1,Sone ya matumbao yote yanahitaji bafu za maziwa ya utukufu asubuhi & # 128514; & # 128514; & # 128514;
22823,3,0,3,0,1,Sonnen ni fagot
22824,3,0,3,0,1,Kaunti ya Sonoma haiwezi kushughulikia Mtindo wa Gutto moja kwa moja kaskazini mwa bay ni pussies milele
22825,6,0,6,0,1,"Hivi karibuni @fuckeveryword itakuwa ""Fuck Backtrack"" na siwezi kusubiri kwa sababu kutomba fagots hizo."
22826,3,1,2,0,1,Mara tu pesa itakapoweka pesa .. Unafungwa yeye hatatembelea wewe pia
22827,3,0,3,0,1,Sooo msaada wangu wa kwanza / vyeti vya cpr vilikuja vizuri leo usiku. Nimefurahi sikumpoteza nyani wangu @ Bekkalina13
22828,3,0,3,0,1,Sooooooo kweli lakini mimi ndiye pussy monsta http://t.co/2vhaCeQ4
22829,3,0,3,0,1,"Sore Loser Charlie Crist Won & # 8217; t Toa Hotuba ya Makubaliano, Wito wa Kuelezea tena http://t.co/MVhecTyUYs #tcot #pjnet"
22830,3,1,2,0,1,"Samahani Sam, nilienda kwa @elonuniversity RT @ wulfpacksam83: Je! Wes durham Woody durham son ???? Ikiwa ndivyo, kwa nini mtoto huyo wa lami anafanya mchezo wa PACK."
22831,3,0,0,3,2,Samahani juu ya barua taka lakini ninathubutu utafute nigger kwenye Twitter na usicheke. Haiwezekani.
22832,3,0,3,0,1,Samahani negros wenzangu wote
22833,3,0,3,0,1,Samahani fo da rant. Inafanya mimi wazimu na aibu kuwa na rangi. Natamani ningekuwa mweupe ili kila mtu anipende
22834,3,0,3,0,1,"Samahani majembe, lakini L.O.V.E. haisimami kwa Miguu. Fungua. Sana. Rahisi"
22835,3,0,3,0,1,Sosa kwenye beat ho
22836,3,0,3,0,1,Sauti kama NIGGA YA KWELI KWANGU & # 8220; @SankPankSimona: Keith alisimama chini ya popo wa nyani akiangalia sketi za wasichana wakati wa mapumziko. Kutambaa huenda & # 8221;
22837,3,0,3,0,1,Ilisikika kama bitch lakini chochote
22838,3,0,3,0,1,Ilisikika kama dubu la mungu aliyeanguka tu kutoka kwenye miti yangu. Inaweza kuwa wakati wa kuacha kupiga nje na @ Rorschach7 piss ndoo juu ya kitita hiki.
22839,3,0,3,0,1,Inaonekana kama jembe
22840,3,0,3,0,1,Vyanzo vinasema kwamba Charlie Crist yuko kwenye simu na Rick Scott ninapoandika hii kukubali.
22841,3,0,3,0,1,Mashirika ya ndege ya kusini magharibi ni kama kuendesha gari ndogo na binamu zako nyeupe za takataka ambao hupenda kuchora rangi nyembamba kabla ya kufanya kazi.
22843,3,1,2,0,1,Nafasi brownies & # 128125;
22844,3,0,3,0,1,Cheza masilahi haya.
22845,3,0,3,0,1,Sema usoni mwangu wewe matapeli bandia.
22846,3,0,3,0,1,"Akizungumzia '09, miaka hiyo pussy ilikuwa ya kushangaza."
22847,3,3,0,0,0,"Kuzungumza juu ya ford na taji ya maua, ninahitaji kupata kitongoji changu kutoka hapo. Na maombi ya kazi. Lol killin ndege 2 kwa jiwe moja !! #merica"
22848,3,0,3,0,1,Akizungumzia. RT @KingHorseDick: Majembe mengi ya nyuma hayapendi wavulana weusi kwa hivyo sikuenda nayo
22849,3,0,3,0,1,"Shukrani za pekee kwa Tina, Charlie na wafanyikazi wa Waverly Hills ... shukrani kwa kila mtu aliyejitolea kufanya ... http://bit.ly/aKyqk2"
22850,3,0,3,0,1,"Taja jina langu sawa, bitch. Kisha tutazungumza"
22851,3,1,2,0,1,"Pesa ya Spendin ambayo tuliokoa, stackin kama matofali ya hittin kama Craig, punda wa watchin CLAP! # AsubuhiStuSesh # 10AMinFairview"
22852,3,0,2,1,1,"Kutumia pesa kwenye majembe haya, nigga wewe si kutomba SHIT & # 10071; & # 65039;"
22853,3,0,3,0,1,Spics ni takataka ya kuzaliana nusu. Hakuna mzaliwa mchafu anayepaswa kuruhusiwa kuzungumza na Mzungu yeyote.
22854,3,1,2,0,1,Spiff tryna jembe
22855,3,0,2,1,1,Spittin Crystal katika uso wa kitako alikuwa wakati wa kufurahisha zaidi wa Larry Johnson katika kitabu changu. Nishtaki kwa kuwa na ucheshi.
22856,3,0,0,3,2,Spongebob punda niccas fr
22857,3,0,0,3,2,Vipindi vya kupasuka kwa msimu wa joto & # 128513;
22858,6,3,2,1,0,Chemchemi imekaribia hapa.
22859,3,1,2,0,1,Squidward katika bitch ya uso
22860,6,0,6,0,1,Takataka ya Stafford bila Megatron #fantasyfootballproblems
22861,3,0,3,0,1,Stafford wewe pussy
22862,3,1,2,0,1,Starks akiwa fagot
22863,3,0,3,0,1,Anza kupiga nguruwe kwenye umio na shiti.
22864,3,0,0,3,2,Alianza majembe Hanna Montana ....
22865,6,0,6,0,1,".... Sasa im fuckin majembe yote ya Nick Cannon """
22866,3,0,3,0,1,Ilianza na matofali 100 sasa nimeuzwa kitoto
22867,3,0,3,0,1,Kaa nyumbani kisha ujike
22868,3,0,2,1,1,"Kaa ukiwa umepamba, #mbuna ....."
22869,6,0,6,0,1,Kaa joto & # 10052; & # 65039; & # 127744; #maharagwe #weatherweather # booty4ever http://t.co/zPTCkqybAM
22870,3,0,3,0,1,Kaa witcha majembe mabaya machache ambao hawakufanyii shiti.
22871,3,0,3,0,1,Kaa usiku kucha kutazama #Ichiro #Yankees
22872,3,0,1,2,2,Step Up All In ilikuwa ya kutisha sana kwamba bitch alikwenda moja kwa moja kwenye dvd & # 128514; & # 128514; & # 128514;
22873,3,0,3,0,1,Piga hatua na uchukue fursa yako! #nyuso mpya #iubb #hoosiers
22874,3,0,0,3,2,"Panda juu kwenye kilabu vizuri na L mkononi mwangu, vidonda vinajua mimi ni kituko kama mtu wa tembo"
22875,3,0,2,1,1,Stephan A Smith akisema Jay Cutlers haipaswi kuwa mgombeaji wa MVP ni sawa tu juu
22876,3,0,3,0,1,Stefano tishio juu ya kaka yako halinitishi. Acha kukimbia mdomo wako wa fuckin & amp; hautalazimika kujificha nyuma ya kaka yako kijana kijana
22878,3,0,3,0,1,Stern aliweka sura ya ligi .. Wachezaji wa NBA hawagongi wanapiga lifti.
22879,6,0,6,0,1,Steve Calvin Annis mshirika http://t.co/8S0cIl5z
22880,6,0,0,6,2,Steve McNair aliuawa na bitch mtu wa maisha yake ni wazimu
22881,3,0,3,0,1,Stevie J nigga yangu & # 128175; & # 128175; bitch iwe juu ya kumi
22882,3,0,3,0,1,Jembe la Stfu & # 128079; & # 128524;
22883,3,1,2,0,1,Stfu kenya! Unanifanya niwe mgonjwa. Bitch aliyekata tamaa sana.
22884,3,0,3,0,1,Wakali walimpa silaha jembe lake lmao
22885,3,0,3,0,1,Bado hawawezi kuona kile wachawi huona ndani ya majembe meupe ....
22886,3,1,2,0,1,Bado nimechanganyikiwa kwanini King aliagiza watapeli wawili wa utulivu kwenye sherehe jana usiku ..
22887,3,0,3,0,1,Bado usipe bout bout au dude yake
22888,3,2,1,0,0,Bado katikati mwa jiji na viunga hivi.
22889,3,0,3,0,1,Bado nimechanganyikiwa kweli # matatizo ya kucheza nadhani lucricus
22890,3,0,3,0,1,"Je! Ni jambia la ukungu """
22891,3,0,3,0,1,Bado nasubiri oomf kupiga hiyo jembe lololol
22892,3,0,3,0,1,Bado tuseme viunga vya Same hadi kifo changu & # 128553;
22893,3,0,0,3,2,Walioibiwa kutoka kwa cream_2fly3xl lol lakini kweli watu ninawapa madarasa juu ya kumtunza yule jamaa anayesajili & # 8230; http://t.co/HZAORfuv5X
22894,3,0,0,3,2,"Tumbo linaumiza, nina njaa kwa pussy ya mapema asubuhi. & # 128527; & # 128527;"
22895,3,0,0,3,2,Stoni ni mshtuko wa fuckin ...
22896,3,0,0,3,2,"Nilisimama nje kwa dakika 5 ili kupiga simu, akarudi ndani na kujitazama kwenye kioo na kumuona Msomali. Fuck jua lil punk punda"
22897,3,0,0,3,2,"Acha Bathsalt ya Smokin, Charlie Brown! #imekataliwa karanga"
22898,3,0,1,2,2,Acha kunikoroga bwege.
22899,3,0,1,2,2,"Acha actin kama yu tu ameanza kuvaa wags, kidogo nimekuona ukitoka Agosti"
22900,3,0,3,0,1,Acha kuwa jembe
22901,3,0,0,3,2,Acha kuwapa majembe haya nusu azz Dick kulima kwa kina mfanye apige kelele nd cream http://t.co/hwBWj9ui
22902,3,0,1,2,2,"Acha hatin niggah, nimepata mpenzi wako kukuita wewe ni mchukia niggah & # 128514; & # 128514;"
22903,3,1,0,2,2,Acha kuwachafua majembe ya fujo na biashara yako.
22904,3,0,3,0,1,Acha rt'ing takataka za Celtics tafadhali
22905,3,0,0,3,2,Acha kusema kwa gov wangu. Jina kutomba vibaya mtoto wako ni mjinga
22906,3,0,2,1,1,"Acha kunasa fagot & # 8220; @OGSITTI: ""Nitakupiga uchi lakini nakuahidi hautatoa picha ya skrini"" """
22907,3,0,2,1,1," Usijali mtoto mimi sitaweza """" http://t.co/J8jDIC3wvg&#8221; """
22908,3,1,2,0,1,Acha kuharibu Uags
22909,3,0,0,3,2,Acha kujaribu be chini honky http://t.co/0MALBNDkn9
22910,3,0,0,3,2,"Acha kutumia neno ""ngozi nyekundu"" (s)."
22911,3,0,2,1,1,Acha kupiga kelele katika kijana wa kuoga! @Ilovebamf
22912,3,1,0,2,2,Amefungwa fasho sababu siamini jembe
22913,3,0,3,0,1,Dhiki ya mkazo huenda. Njoo tena kamwe hautapiga chenga
22914,3,0,3,0,1,Bitch taya kali
22915,3,0,0,3,2,Pussy kali RT @SirRatchettness: Je! Unafikiria Ciara alipata pussy nzuri?
22916,3,0,1,2,2,Stu ubakaji alikabiliwa na mtu fagot mimi ni mgonjwa wa hii nigga
22917,3,0,0,3,2,Kukwama kidogo kunaweza kuwa aina mbaya zaidi ya wasichana. Milele.
22918,3,0,1,2,2,"Utafiti na Kituo cha Utofauti wa Kibaolojia kinachoitwa (walipa kodi walifadhiliwa) Ivanpah mtego wa mtego & # 8221; -utaua ndege 28,000 mwaka. http://t.co/xPXEhne29E"
22919,3,0,2,1,1,Kusomea jaribio hili la bio kama jembe & # 128554;
22920,3,0,1,2,2,Kaza kwenye majembe haya kama & # 128514; & # 128514; & # 128175; https://t.co/E35Igelt4w&#8221;
22921,3,0,3,0,1,Wajinga na hawana majembe # Shida za Shmedium
22922,3,0,2,1,1,Punda mjinga Alex. Inatisha kidogo. TUPIA!
22923,3,1,2,0,1,Jembe la punda mjinga
22924,3,1,2,0,1,Kijinga mjinga
22925,3,1,2,0,1,Kijinga mjinga & # 128545;
22926,3,0,0,3,2,Bitch mjinga Kanisani hakunipa mchuzi wangu wa kufyonza BBQ kwa hivyo sasa lazima nila vipande vya kuku vya punda kavu & # 128531;
22927,3,0,3,0,1,Kijinga mjinga alipaswa kukaa nyumbani & # 128545; & # 128530;
22928,3,0,0,3,2,Vipuli vya kijinga vinastahili kutibiwa kama kijinga kijinga
22929,3,0,3,0,1,Kuumwa kijinga & # 9995; & # 128529; & lt; & lt; & lt; FUCK. & # 128530;
22930,3,0,3,0,1,Vipuli vya kijinga.
22931,3,0,3,0,1,Vipuli vya kijinga. Mifuko ya kufyatua. Majembe ya bubu.
22932,3,0,0,3,2,Mjinga mjinga njiani
22933,3,0,3,0,1,"Vijiti vya wapumbavu wapya wanaotembea polepole kama kuzimu na huwezi kuzunguka, fanya haraka upole"
22934,3,2,1,0,0,Mjinga wa ujinga
22935,3,0,3,0,1,Jembe la kijinga limepungua sana & # 127926; & # 128526;
22936,3,1,2,0,1,Mjinga lil bitch !! Kweli fikiria mimi nina trippen & # 128514; & # 128514; Wewe outttta mfukoni na hii pimpinnn
22937,3,0,3,0,1,"Watu wajinga wanaozungumza juu ya ""Mjomba Tim Tom"" ni wapumbavu sawa wa ghetto w / hakuna baadaye. Ninashangaa wewe ujinga niggaz hata kusoma au kuandika."
22938,3,2,1,0,0,Mkahawa wa kijinga wa teabagger unaowafanya wateja walipe 'Ada ya Kima cha chini' http://t.co/gJKXmzIIzS
22939,9,0,9,0,1,Wazungu wajinga wanaofanya machapisho yangu yahusishe maisha yao #jinga # mjamaa #honkie #whitetrash #blonde
22940,3,1,2,0,1,Sub tweeting na uoeno lol kitoto
22941,3,1,2,0,1,"Subtweet yangu mara moja zaidi, wewe kahaba chink chink"
22942,3,0,3,0,1,"Subtweeting kidogo ""kuchukua barabara kuu"""
22943,3,0,3,0,1,Subtweettweettweettweet cuz skinny niggah lakini dick yangu ndefu
22944,6,0,6,0,1,Sehemu kama hiyo ya takataka ya wafu wanaotembea usiku wa leo.
22945,6,0,6,0,1,Suck Dick yangu nzuri sana mimi ni kama mungu dam wewe chafu chafu
22946,3,0,3,0,1,Suck mipira yangu super tumbili
22947,3,0,3,0,1,Ghaflalink ni takataka. Je! Mnajua jinsi watoto wa Bubble ni muhimu kwa siku zetu?
22948,3,1,2,0,1,"Jumla ya watu wote watafungiwa lakini wanazungumza juu ya ""bitch sifanyi ujinga leo ho nimechoka"" & # 128514; & # 128557; & # 128514; & # 128557; & # 128514; http://t.co/H5P2YxSu1h"
22949,6,0,0,6,2,Majembe ya majira ya joto hubadilika kuwa mke wa majira ya baridi
22950,3,0,0,3,2,Majembe ya majira ya joto kugeuka kuwa wake wa baridi & # 128553;
22951,3,0,3,0,1,"Majira ya joto yamekwisha, kwa hivyo nyasi zote za uchi mtalazimika kupata utu sasa. & # 128129;"
22952,9,0,9,0,1,"Wakati wa majira ya joto, pori kila wakati http://t.co/pMorgLh2KP"
22953,3,0,0,3,2,"Sumn vibaya wuss da pussy, een tho mimi si gonn hit it Ima bado kuhakikisha dat she gushy"
22954,6,0,6,0,1,Jumapili ni siku ya kufurahi wakati kila mtu mwingine karibu nawe anafikiria kile timu yao ya mpira wa miguu hufanya na ligi ya fantasy.
22955,6,0,5,1,1,Sup bitches
22956,3,0,1,2,2,Wavulana wazuri sana wanaweza kuvunjika bila kazi yoyote na kitita kidogo kitamsaidia kufilisika lol
22957,3,2,1,0,0,"Superman wako ho, eyyyy"
22958,3,2,1,0,0,Wafuasi wa mkutano wa afisa wa Darren Wilson huko St Louis http://t.co/HtfgJJ7kYt #ferguson #kkk #tcot #tpot #teabaggers #teaparty
22959,3,0,3,0,1,"Hakika nimepata gari nzuri, tv ya inchi 60, vifaa vya chuma cha pua katika nyumba yangu na wafuasi elfu chache wa twitter lakini sina majembe"
22960,3,1,2,0,1,Hakika unatamani pua yangu iache kuacha kutiririka ..... kitambi hiki cha wagonjwa ni cha ndege
22961,3,0,3,0,1,Mshangao wa kitoto & # 128526;
22962,3,0,0,3,2,"Mshangao, mshangao! TSA inaharibu vyanzo vya Doria ya Mpaka wa Brandon Darby http://t.co/EtDKzFrRzK"
22963,3,2,1,0,0,Kujisalimisha kwa Uungu - Washindi wa Apocalypse: http://t.co/9Qv5RsY1p3 kupitia @youtube & gt; Kuzimu ya Metali Nyeusi ya Mashariki !!
22964,3,1,2,0,1,"Suzan kweli utanifanya nishuke kwenye sofa hii ili nitafute bidhaa za kijinga, na golly wewe bitch mzee."
22965,3,0,3,0,1,Swag kitita #gratata http://t.co/aGswEopebp
22966,3,0,0,3,2,Swag fags ambao huganda lml nd y'all Niggaz wanataka kukata tamaa foh mimi ni Gxxd nitakaa g'd up http://t.co/G8NRVdmXQh
22967,3,0,0,3,2,Swag ilimuua kitita kama Columbine
22968,3,0,3,0,1,Badilisha ubadilishaji wa #beaner
22969,3,0,3,0,1,Muapie mungu mtu niggas ongea zaidi ya kuumwa siku hizi
22970,3,0,0,3,2,Yesu mtamu #morningjoe utagawanya skrini Rep James Clyburn & amp; Charlie Daniels wakati huo huo? #morningjoe
22971,3,2,1,0,0,MiLF tamu ndani ya mavazi ya ndani meupe imechomwa bomba na pussy yake & # 160; imepigwa http://t.co/CMacswjN5A
22972,3,1,2,0,1,Msichana mtamu na asiye na hatia Minami Asaka & # 180; pussy & # 160; kuliwa http://t.co/DNxBLKrQ45
22973,3,0,3,0,1,"Ndege tamu za watoto, unanipasua. ~~ Vyakula vya Houston http://t.co/2Idh4BatO1"
22974,3,0,3,0,1,Nguo nzuri za vijana zisizo na hatia ziliraruliwa na pussy ikinyoshewa vidole & # 160; ngumu http://t.co/SiGRlukdaa
22975,3,0,3,0,1,"Mfupa mtamu wa manjano, namuita haradali ya Asali ... http://t.co/IsFduDu9bx"
22976,3,0,2,1,1,Tamu! Nilipata tu sanduku la Twinkies nililonunua mwaka jana kwa $ 225.00! I bet yake angalau mara tatu kwa sasa! Kununua bila busara vile!
22977,3,0,3,0,1,Mpenzi kwa mwanamke lakini mimi ni ngumu kwenye jembe! & # 128526;
22978,3,0,3,0,1,Swing juu yake RT @CallHerEbby: Simpendi sana mwanamke huyu. Punda wa zamani wa hag.
22979,3,0,3,0,1,Kubadili jembe la Roo ngoja nimpige
22980,3,0,3,0,1,Switcharoo juu yo yo bitch mimi na NIGGGA yangu kuzimu naw hatuna tarehe majembe
22981,3,0,3,0,1,Switcharoo yo jembe!
22982,3,0,3,0,1,Switcheroo juu ya yo kuu bitch mimi na nigga yangu kuzimu naw sisi don tarehe za majembe
22983,3,1,2,0,1,Switcheroo juu ya yo kuu jembe kuzimu naw mimi na Nigggas yangu hatuhifadhi majembe
22984,3,0,3,0,1,Sydney juu ya jembe hili akiuliza maswali ya punda bubu
22985,3,0,3,0,1,T aliongea sana leo kwamba angepiga sakafu na Kyle na mimi. Sote tuliishia kubaka wakati wake. #changa
22986,3,1,0,2,2,Panda mtoto hakuna anayebadilisha Tsu HC2k14 http://t.co/YXHDIszIMl
22987,3,0,3,0,1,TCBY na majembe haya & # 128149; || @arabellaann @jackireininga http://t.co/aUVQnOGvdY
22988,3,0,3,0,1,TK pesa pesa
22989,3,0,3,0,1,"Chilli wa TLC na mtoto wake aliyeonewa wana masharubu sawa na wanaonekana kushiriki nguo. Yer katika macho ya umma! ACHA KULIA, mtoto dhaifu."
22990,3,0,3,0,1,Majembe ya TMZ http://t.co/J0lWD4S9d5
22991,3,1,2,0,1,UNIAMINI # Seattle & gt; TUNATOA #Shukrani ni ya KWANZA & gt; Ndege mkubwa asiyekimbia? Ndoto hutimia kwa walaji ndege wa Uropa .......
22992,6,1,5,0,1,UNIAMINI ninaposema kwamba #YesuKristo angekuwa ANAUA #matapeli ikiwa atafufuka katika siku na umri wa leo & gt; #Spartacus #Rome
22993,3,0,3,0,1,WEKA juu na yo bitch kwenye sherehe ya nyumba
22994,3,1,2,0,1,TV hufanya majembe haya yaonekane ya kuvutia zaidi. * miayo *
22995,3,0,3,0,1,TWITTER ANAfanana NA MAISHA HALISI ... kujazwa na pussies.
22996,3,0,3,0,1,"TWITTER NEWSFLASH: usitembelee Easton, eneo la pburg, majembe yao na magonjwa na niggas hivyo gatorade yenye kiu itakuwa ya thamani ya matrilioni"
22998,3,1,2,0,1,Taco Bell ni takataka kubwa wakati hauna kiasi
22999,3,0,3,0,1,Mkia mwanga nje si kutoa kutomba Rollin juu ya bitch yaani kichwa taa taa mbali
23000,3,2,1,0,0,"Chukua mtoto mdogo kwenda kwa Soho kwa froyo, mwambie atapiga, Romo"
23001,3,0,3,0,1,Ondoa wewe fucking hoser!
23002,3,0,3,0,1,"Chukua hiyo na usongeze punda wako, @ KeithOlbermann # Yankees #DerekJeter"
23003,3,0,3,0,1,Chukua mtoto mdogo kwenye tarehe ya chakula cha jioni kisha nimpake rangi ya uso
23004,3,0,3,0,1,Chukua punda wako kulala
23005,3,0,3,0,1,Kuchukua rehani ya pili na kuibadilisha yote kwenye Yankees kushinda Kombe la Dunia. Wanashinda sana; ilionekana kama mtu asiyejua kwangu.
23006,3,0,3,0,1,Kuchukua picha mimi ni bafuni ya shule ni ujinga #jukumu
23007,3,0,3,0,1,Ongea juu yangu nyuma ya mgongo wangu & # 128534; I hate the pussy shit.
23008,3,0,3,0,1,Ongea juu ya nguvu ya pussy & # 128530;
23009,3,0,0,3,2,"Ongea mengi, lakini ikiwa ninataka mgonjwa akuweke papo hapo ili usinijaribu jambazi!"
23010,4,0,4,0,1,Nimezungumza na Deigo jana usiku dawg yangu nzuri kama yule bwege Maegan
23011,3,0,3,0,1,"Talkin brokanese, nilichukua yo bitch na kuvunja magoti yake"
23012,3,0,2,1,1,Kuzungumza Angela ni jembe
23013,6,0,6,0,1,Kuzungumza shit kama jembe juu ya huh kama mtu ima murk wewe wen nakuona
23014,3,0,0,3,2,Kuelekea na kitako changu kuu
23015,3,0,3,0,1,"Tarantulas ni dope lakini buibui ambao ni wadogo n wanaweza kukuua .. Fuck dat RT @ BkRaised718: Buibui hawatishi, sheesh y & # 8217; pussies zingine zote"
23016,3,0,0,3,2,Taria dada asiye na chujio.ndio sis ya malaika.im kaka mkubwa lol na jigg lil bro & # 128553;
23017,3,0,3,0,1,Tarzan nje dis hoe http://t.co/LGmSbs4s68
23018,3,0,1,2,2,Tattoos ni juu ya kujieleza sio maana. Takataka ya mans moja ni hazina nyingine ya mans & # 128161; & # 128176;
23019,3,0,3,0,1,Imefundishwa ma lil niggah jinsi ya kumtibu msichana
23020,3,1,2,0,1,Alinifundisha jinsi ya kumchukia kitoto
23021,3,0,0,3,2,Taylor Swift anaonekana kama mtoto kinda utakayemleta nyumbani na kupata tu handjob kavu kutoka
23022,6,2,3,1,1,Tbt nigguh http://t.co/opuvGy5BJF
23023,3,0,3,0,1,Nifundishe RT @IntellectsRUs: Kweli wewe ni mtoto anayeteka brah?
23024,3,0,1,2,2,"Mwalimu: ""KWANINI NASIKILIZA KUZUNGUMZA !?"" ... Kwa sababu una masikio bitch."
23025,3,0,3,0,1,"Mwalimu: Ulikuwa na wikendi nzima kukufanyia kazi za nyumbani! Mimi: Uhm, pole pole lakini nina maisha .."
23026,3,0,0,3,2,Teairri Marie ni mwendawazimu .. Msichana masikini hafanyi chochote kwake .. ndege mkali wa punda
23027,3,0,1,2,2,Timu ya john katika kijinga hiki & # 128588; & # 128588;
23028,3,0,0,3,2,Kitaalam niggas wote aliyemgusa alimbaka wakati anapoona yeye ni mzuri kwa huyu bitch yeye huwaita polisi lmao
23029,3,0,2,1,1,"Teknolojia haifanyi chochote, lakini kuzifanya jembe hizi zionekane bora"
23030,3,0,3,0,1,Kijana hupenya mashimo yake yote na hata ngumi zake mwenyewe & # 160; twit http://t.co/8yE0RTk7xc
23031,3,0,3,0,1,Mwambie gati GTFO uso wangu fa hakuna sababu
23032,3,0,1,2,2,Mwambie anayechukia nilisema tomba wewe mwambie bitch yako nikasema utambe wewe
23033,3,0,0,3,2,Mwambie bomba la kitoto kidogo chini
23034,3,1,2,0,1,Mwambie dem THOT bitches im NOT sawa !!
23035,3,0,2,1,1,Niambie kwamba nguruwe hiyo ni yangueeee
23036,3,1,2,0,1,Mwambie huyo anayemchukia punda niggah ili azime
23037,3,2,1,0,0,"Waambie majembe ""Nina marafiki wote"""
